Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
22343,ade2577f-bf74-3807-a4cd-f0a55c5b5907,0.12021,0.12,10.0,361,default,8.0,5.0,6.0,F,normal
20602,74323f83-adcb-3c50-aa58-55b953eecb1f,0.4151323529411764,0.3235294117647059,8.5,847,default,4.0,4.0,11.0,F,normal
23605,dee14df0-f8fa-3d61-810b-cbe359d96a40,0.0245892857142857,0.0580357142857142,7.0,331,default,46.0,32.0,13.0,F,normal
31547,5bc8dc9d-9484-3f41-ba7b-887f74be0d89,10.99755,0.7,10.0,6599,default,2.0,1.0,7.0,F,outlier
31621,28b97147-afe2-33ba-99e9-d703890c30d8,1.0206015625,0.2578125,21.33333333333333,7839,default,9.0,6.0,33.0,F,normal
2596,e4f0b8dc-eef2-34c2-b98f-c5a800ad353a,0.001875,0.5833333333333334,12.0,2,default,12.0,1.0,7.0,E,outlier
14307,f1981efb-d388-35b3-93cf-36165d734c30,1.1792727272727273,0.4545454545454545,11.0,779,private_ip,1.0,1.0,5.0,E,outlier
13228,8e70db7a-be6b-3ba7-888a-1825a0a190d1,0.1194780219780219,0.2857142857142857,91.0,653,default,1.0,1.0,26.0,E,outlier
27502,98f52c19-3db0-3b87-91db-665afa9e2d89,17.787142857142857,0.6428571428571429,7.0,14942,default,3.0,2.0,9.0,F,normal
30234,f1b569ea-f6c4-3132-a85b-e5f476eda382,169.775625,0.25,6.0,122239,default,2.0,2.0,3.0,F,normal
21831,49dab254-31e5-3a4d-9e5f-fb307c67ed4c,1.0471401515151515,0.1666666666666666,44.0,8294,default,6.0,3.0,22.0,F,normal
29940,8e384a5b-58c5-3f77-9bad-250751a397cc,0.024875,0.5,2.0,6,default,2.0,2.0,2.0,F,normal
31457,2f01c810-dc2c-3947-afa4-3d3b7dd7efe0,0.6247230769230769,0.1153846153846153,65.0,4873,default,2.0,2.0,15.0,F,normal
14872,caad0c42-25be-3309-92ab-d946bca0e7f9,21.086275,0.17,200.0,253036,default,1.0,1.0,34.0,E,outlier
33841,94a3490d-c60e-39fe-9fb0-512a12a6eeaa,0.0035901060070671,0.0176678445229682,19.517241379310345,122,default,30.0,29.0,10.0,F,normal
31035,558cb851-75e9-34b7-8432-1716398416db,9.265833333333331,0.4166666666666667,6.0,6672,default,2.0,2.0,5.0,F,normal
19157,a1821d25-8c09-3653-9016-c89c7c9441a7,4.17216,0.12,2.272727272727273,6259,default,11.0,11.0,3.0,F,normal
34034,ed109aff-b652-3b71-afcd-4790946680aa,0.4081311475409835,0.0983606557377049,30.5,1494,default,7.0,2.0,6.0,F,normal
30545,d9b3ab33-aeff-3c51-b0a9-7827160e2fd8,0.5934400000000001,0.2266666666666666,37.5,2671,default,5.0,2.0,17.0,F,normal
26820,80d3731c-4ab9-3bd7-83f4-5c1ddc55a669,22.37755,0.3,2.5,13427,default,4.0,4.0,3.0,F,normal
24668,75693f48-bbec-3a25-ac68-78fd93610137,0.307,0.2777777777777778,6.0,332,default,3.0,3.0,5.0,F,normal
6270,bd7e1f39-e253-3b15-a49e-0c64355c6643,0.5219884297520662,0.0958677685950413,605.0,18949,default,1.0,1.0,58.0,E,outlier
32902,e5031c0e-7cc4-314b-880b-eeea74725810,0.3747357142857143,0.1857142857142857,8.75,1574,default,8.0,8.0,13.0,F,normal
4064,7bc78355-e599-3b02-8582-02774389d62c,24.30685714285714,0.7142857142857143,7.0,10209,default,1.0,1.0,5.0,E,outlier
28662,a6be892e-2a28-3b28-b07a-cf31643ef282,0.0060555555555555,0.125,6.0,53,default,27.0,24.0,18.0,F,normal
19676,55a095f6-2fce-3e49-bede-085d6c577f3b,11.153083333333337,0.5,6.0,8031,default,2.0,2.0,6.0,F,normal
8761,b8f334f9-12a5-3593-b2d3-a962fb4c1d23,2.259519607843137,0.3627450980392157,102.0,13829,default,1.0,1.0,37.0,E,outlier
32981,a433ab05-0260-3f26-9d4d-5c1c0f6beed8,25.8665625,0.75,16.0,24832,default,1.0,1.0,12.0,F,outlier
28414,4fcfaea8-8cf9-3610-b27b-0f398c52fc1d,0.0267290076335877,0.0687022900763358,6.55,211,default,24.0,20.0,9.0,F,normal
19316,ac46c437-2a86-35b9-8b88-e27942a2d536,0.578704834605598,0.0534351145038167,71.45454545454545,27292,default,15.0,11.0,42.0,F,normal
33357,44f8152d-1ca7-37bf-9f83-3797af4f647d,0.75785,0.1333333333333333,4.0,2729,default,18.0,15.0,8.0,F,normal
31515,f83d8b28-8dde-3826-9e77-32a9917fbdeb,0.0083357798165137,0.0330275229357798,10.092592592592592,273,default,85.0,54.0,18.0,F,normal
18964,5cf6447d-a8a6-3533-8381-b810788e8ce9,10.74295588235294,0.1764705882352941,8.5,21916,default,4.0,4.0,6.0,F,normal
19281,3b4a5e22-cb71-389e-b435-2b78b60c5f87,35.41328571428572,0.4285714285714285,3.5,14874,default,2.0,2.0,3.0,F,normal
18329,c00ab424-6673-3101-a2f6-dc6af958c962,2.6572600000000004,0.44,8.333333333333334,3986,default,4.0,3.0,11.0,F,normal
26091,51ad715d-2457-3703-959d-57e3e12cbcc9,10.611583333333334,0.6666666666666666,3.0,3821,default,2.0,2.0,4.0,F,normal
20922,4924add3-a73a-3cb4-8538-5837790d9b35,0.2964375,0.1015625,9.846153846153848,2277,default,13.0,13.0,13.0,F,normal
28141,0bcf24d5-e5ed-3dee-aab5-b9d9bdba6585,0.0044339378238341,0.022020725388601,20.864864864864863,206,default,44.0,37.0,17.0,F,normal
23999,5f990d31-bf0a-339a-bdae-9ee45dc13ca5,9.44758536585366,0.2439024390243902,13.666666666666666,23242,default,3.0,3.0,10.0,F,normal
21270,6a1e97ca-e305-36f1-9050-f789c36b797c,0.3201369350093608,0.0109654987964696,747.8,71820,default,40.0,5.0,41.0,F,normal
24272,8dbd6445-720e-3a30-bed6-ca4d1649f452,0.3760477329687856,0.0061517429938482,877.8,99029,default,31.0,5.0,27.0,F,normal
27138,4a70f753-5b9f-36bd-aac8-40f54b74e3e7,35.19571875,0.4375,8.0,33788,default,2.0,2.0,7.0,F,normal
27633,1bec395f-e60d-362c-9a5e-b04151f8a2f4,2.772973913043478,0.1913043478260869,57.5,19134,default,5.0,2.0,22.0,F,normal
28629,23c4f748-cffd-3db9-87eb-6f179ba3a8c3,15.505752808988763,0.1348314606741573,14.833333333333334,82801,default,7.0,6.0,12.0,F,normal
30833,fdcca1d0-e8f0-366b-ace0-1046d6b15b46,0.0019361904761904,0.0152380952380952,9.375,61,default,56.0,56.0,8.0,F,normal
32568,ccb24f41-d3fc-3fb2-94d8-058c7dde2c23,0.0375622406639004,0.0774550484094052,7.53125,1630,default,118.0,96.0,56.0,F,normal
21803,e334d81c-a8f6-3144-b824-db2a29f1474a,0.4720188679245283,0.2452830188679245,8.833333333333334,1502,default,7.0,6.0,13.0,F,normal
22994,4c43eb2a-4c05-30d9-b2ec-d4306b58a175,0.762125,0.5,2.0,183,default,2.0,2.0,2.0,F,normal
24245,3850e0e7-3688-3dfc-b334-faba314de890,0.2496287878787878,0.0909090909090909,13.2,3955,default,21.0,20.0,24.0,F,normal
29132,78565597-1ad4-3cdf-8bf9-a15b39d455ee,0.2020016835016835,0.0555555555555555,16.97142857142857,7200,default,41.0,35.0,33.0,F,normal
28078,4cf2b22d-7f63-359f-8cfe-d0d137cd152e,0.7046259259259259,0.1703703703703703,67.5,5708,default,6.0,2.0,23.0,F,normal
6745,34b7c8ed-62a8-3fd3-9a59-5aed17583414,21.6215,1.0,2.0,2595,default,1.0,1.0,2.0,E,outlier
29978,eb23e457-0497-3319-8050-716c1b4b3a86,3.253275,0.45,10.0,3904,default,2.0,2.0,9.0,F,normal
31504,c594e14f-72c9-3355-9e41-0aead7a0c95f,0.1142619047619047,0.4285714285714285,2.625,144,default,12.0,8.0,9.0,F,normal
18379,6fd19d30-e215-334d-8cae-739af15febef,2.101884615384616,0.1153846153846153,4.727272727272728,6558,default,13.0,11.0,6.0,F,normal
18684,1c3720f1-7f08-35e8-b751-f0d90ee39706,0.0006309523809523,0.0357142857142857,2.1,4,default,41.0,40.0,3.0,F,normal
21519,617f225c-c2ae-3d51-b0cf-19b759394800,1.1979166666666667,0.5833333333333334,6.0,863,default,3.0,2.0,7.0,F,normal
22187,aa50c069-a46c-39f6-ba2a-5937cba3d0a9,0.1670194174757281,0.2427184466019417,25.75,1033,default,5.0,4.0,25.0,F,normal
33702,d9097d99-2fcb-3fda-a96a-f7fca248ae83,0.7184615384615385,0.3076923076923077,3.7142857142857135,1121,default,8.0,7.0,8.0,F,normal
32654,bec997a1-524b-3191-b9ce-441bb8c897ae,4.642095238095239,0.1904761904761904,4.2,5850,default,6.0,5.0,4.0,F,normal
885,535d9a5d-c8a8-35d3-aec8-92b2c0098dc6,1.3188695652173912,0.3695652173913043,46.0,3641,default,2.0,1.0,17.0,E,outlier
29563,a344c48d-ae82-3d80-8055-978eede068af,1.974840909090909,0.2272727272727272,11.0,2607,default,2.0,2.0,5.0,F,normal
26249,fa7f01ae-e5b7-3bec-bd91-6cc4fcb7601b,0.1025217988328184,0.0209406110538963,52.96363636363636,17919,default,69.0,55.0,61.0,F,normal
28874,0c222456-4557-333e-b6c5-1fb2be8e39c9,5.699929347826087,0.1847826086956521,15.333333333333334,31464,default,10.0,6.0,17.0,F,normal
24513,81f3bebb-8360-37c8-9803-6a6b0f5ece55,7.294756756756756,0.2972972972972973,12.333333333333334,16195,default,4.0,3.0,11.0,F,normal
33233,b1b00320-7c13-3fc0-b2b3-e3fbd917eb43,0.0084375,0.625,2.6666666666666665,5,default,6.0,3.0,5.0,F,normal
27828,90b9c7a6-898f-35a9-a08c-0342dad3f308,0.394365625,0.125,26.666666666666668,7572,default,16.0,12.0,40.0,F,normal
20350,86c03c6f-f279-32cc-acaa-c926ded39140,1.9450987654320988,0.1728395061728395,40.5,9454,default,3.0,2.0,14.0,F,normal
27223,4e8e2e5a-8973-33ad-8d52-120ac686c555,0.7824666666666666,0.2,3.0,705,default,5.0,5.0,3.0,F,normal
25371,39e78628-6b28-3298-ae82-c1bca374771b,1.457411231884058,0.1014492753623188,69.0,24135,default,12.0,4.0,28.0,F,normal
24633,0ecf2596-0b47-3d04-82ee-ac2669b2be71,10.846884210526316,0.2526315789473684,95.0,61828,default,1.0,1.0,24.0,F,outlier
21468,e106a67e-1ec1-3565-9319-059bcef7eefa,2.556,1.0,4.0,614,default,1.0,1.0,4.0,F,outlier
26261,1dcb92ee-565c-3325-ad56-d6079b74be83,41.59208928571428,0.4285714285714285,14.0,69875,default,2.0,2.0,12.0,F,normal
30712,81284448-1807-3774-b4a3-459bcac5175c,2.464071428571428,0.1904761904761904,2.625,3105,default,10.0,8.0,4.0,F,normal
28968,4ad0da52-dd6e-3145-9a51-54c678c6af72,5.696157894736842,0.5789473684210527,9.5,6494,default,3.0,2.0,11.0,F,normal
23857,940cc10f-04ce-39aa-b18a-2b0dfe1de790,13.235368421052632,0.4473684210526316,19.0,30177,default,3.0,2.0,17.0,F,normal
27061,6d0282c6-63ed-3823-b722-a1c89f0c23bc,0.2533333333333333,0.5,3.0,92,default,2.0,2.0,3.0,F,normal
29596,069de7de-a7ad-3125-98bb-8da69c74e6da,0.511375,0.5,2.0,123,default,2.0,2.0,2.0,F,normal
15158,b978d2e7-c8d8-3575-9b2c-f6d56c1bbf3e,0.073,1.0,5.0,22,default,1.0,1.0,5.0,E,outlier
28521,b8ec5cf1-f519-3c56-a503-31c8e67c37cf,0.0286276391554702,0.0844529750479846,9.648148148148149,895,default,61.0,54.0,44.0,F,normal
20401,1acd0e32-177e-3ae8-8c52-8cf258babf80,1.316377049180328,0.0737704918032786,24.4,9636,default,7.0,5.0,9.0,F,normal
26370,6ca71e85-8cc5-3208-9b9d-22c357615e38,0.2175945945945945,0.1621621621621621,3.363636363636364,484,default,11.0,11.0,6.0,F,normal
33826,68929f7b-f089-3144-a903-338cbc5c9767,0.77735,0.6,5.0,467,default,2.0,2.0,6.0,F,normal
31827,be374dd2-c988-36de-a9cf-d8f13aa3f7f4,0.0275967741935483,0.1612903225806451,6.642857142857143,308,default,38.0,28.0,30.0,F,normal
29471,a0a7cd02-b8f4-3293-8719-a28a6525ddb6,1.5351875,0.25,3.2,1474,default,5.0,5.0,4.0,F,normal
31313,a0dac642-3fc5-3655-9ed5-d16182cc972b,1.5158692307692307,0.1076923076923077,65.0,29560,default,6.0,5.0,35.0,F,normal
28182,82f1a611-db90-396d-9161-e1659828b3a1,2.6277857142857144,0.2142857142857142,2.333333333333333,4415,default,14.0,12.0,6.0,F,normal
26876,137f83af-9e51-35d1-91f5-7b7db4ab3111,1.1127692307692307,0.3076923076923077,13.0,1736,default,3.0,2.0,8.0,F,normal
17967,3606118f-cba6-319c-83c7-de17c92d7b8a,1.6010577777777777,0.0733333333333333,90.0,43229,default,7.0,5.0,33.0,F,normal
23840,7a5b25ae-3851-37ed-b534-2250f9f069ac,68.363,0.2666666666666666,30.0,123054,default,1.0,1.0,8.0,F,outlier
18618,56230638-6081-3f2c-bfe9-c7fe474cf720,0.5909166666666666,0.25,4.8,851,default,6.0,5.0,6.0,F,normal
20038,7c76d1ee-1aa9-3dfd-b562-a876b1afdadc,55.1676,0.6666666666666666,7.5,49651,default,3.0,2.0,10.0,F,normal
33196,25a96047-4213-33ea-9434-1dc08ccfb1e0,17.096793103448274,0.1724137931034483,14.5,59497,default,4.0,4.0,10.0,F,normal
32340,ef24033e-b96d-34b7-b84b-e807c048d187,1.4808619528619529,0.074074074074074,99.0,52778,default,7.0,6.0,44.0,F,normal
24209,c50a4201-c4c4-3071-a2c7-86a7f50eaddf,13.344533333333333,0.3333333333333333,5.0,12011,default,3.0,3.0,5.0,F,normal
24384,1e6edfe6-0104-35b7-8895-9c75536f8cb3,1.9716,0.0666666666666666,3.0,1775,default,5.0,5.0,1.0,F,normal
28011,a154c9f2-a442-384e-9d12-0392ecfd627b,0.3658030303030303,0.1666666666666666,13.2,1449,default,5.0,5.0,11.0,F,normal
29453,5734d016-21ab-37d0-b5a8-749e3fee8b4c,0.3505714285714285,0.7142857142857143,3.5,148,default,3.0,2.0,5.0,F,normal
30992,dbcc6553-f12b-3163-9471-3134058db862,0.0002378048780487,0.0365853658536585,2.102564102564102,2,default,40.0,39.0,3.0,F,normal
13423,e31b34c7-cd88-32b7-a615-6315cf914d51,0.0052,0.8,5.0,2,default,5.0,1.0,4.0,E,outlier
23412,e0f09b87-d191-33e2-9a63-ca9725a00211,25.5836,0.7333333333333333,7.5,23026,default,2.0,2.0,11.0,F,normal
21258,4778dc28-95ad-3e1c-9640-d5103d65499e,15.7366,0.7,10.0,9442,default,1.0,1.0,7.0,F,outlier
29545,7861aab2-53ed-30ba-8e94-a3e8c340fb37,49.30375,1.0,4.0,11833,default,1.0,1.0,4.0,F,outlier
23268,7057ae26-7715-3f1e-bc1b-94c18b84f0a9,0.361513230429989,0.0683572216097023,151.16666666666666,19674,default,1.0,6.0,62.0,F,normal
25672,9a15d15c-79f5-31c5-92ef-9b22e6ae9fbe,1.943875,0.125,12.0,2800,default,3.0,2.0,3.0,F,normal
25288,2b97c787-371c-376f-a2d3-e30e2ce5bf16,0.0963647450110864,0.0163525498891352,68.0754716981132,20862,default,66.0,53.0,59.0,F,normal
7642,637be5db-c0c7-3175-b867-302cc28f36ac,46.98495833333334,0.7083333333333334,24.0,67659,default,1.0,1.0,17.0,E,outlier
6085,d0e561e8-a665-3f90-b111-b54ad888cc5f,0.21475,0.6875,16.0,207,default,1.0,1.0,11.0,E,outlier
19758,55c45eba-c89e-32ed-b033-0961da0ee0b9,0.0030045719035743,0.0182876142975893,12.663157894736845,217,default,98.0,95.0,22.0,F,normal
26723,762d01f2-3875-31a3-b3a8-e7175a9f0e70,0.1415,0.3809523809523809,6.0,357,default,9.0,7.0,16.0,F,normal
27100,e874903f-1b6b-3f37-adfd-c2f8113774c4,25.200535714285717,0.4642857142857143,14.0,42337,default,2.0,2.0,13.0,F,normal
27587,8db04baa-531c-34db-b119-38e3f1e7a14e,0.053797619047619,0.2142857142857142,7.636363636363637,272,default,12.0,11.0,18.0,F,normal
32938,3d0b8776-2efd-3e30-b101-2d202bf02f7d,0.1209142857142857,0.2761904761904762,26.25,762,default,7.0,4.0,29.0,F,normal
25231,74cd91c8-7915-3987-be37-61b7eb96a8b7,1.960050847457627,0.135593220338983,4.214285714285714,6939,default,15.0,14.0,8.0,F,normal
18715,773184c2-31ce-3a01-ba05-b5e4d656a6b0,39.9235,0.2,3.333333333333333,23955,default,4.0,3.0,2.0,F,normal
21316,19d14410-e9b0-348a-a56a-03bd95f17515,0.4691746031746032,0.1587301587301587,9.0,1774,default,7.0,7.0,10.0,F,normal
6021,28466f89-65f8-3797-8370-9370dece8f79,34.2948,0.3538461538461538,65.0,133750,default,1.0,1.0,23.0,E,outlier
25673,9d41c795-c044-32ac-9edd-42492f695c9d,4.946548780487805,0.1707317073170731,10.25,12169,default,4.0,4.0,7.0,F,normal
9912,e49284cc-7cfa-3273-ba65-c8fc76812d5c,1.214177595628415,0.1939890710382513,366.0,26664,default,2.0,1.0,71.0,E,outlier
19272,2135613f-9f82-3317-8115-068441bf0b90,0.3075673635307781,0.0534262485481997,53.8125,15889,default,20.0,16.0,46.0,F,normal
19745,2d613900-adae-3bab-8187-c32764435edf,0.2164272151898734,0.120253164556962,22.571428571428573,2052,default,8.0,7.0,19.0,F,normal
33813,47628dc0-8819-3883-82d2-a76e0b62a86d,0.162111023206751,0.0284810126582278,52.66666666666666,18442,default,42.0,36.0,54.0,F,normal
18481,9dcc660c-a256-34d7-be7a-899b2225a88e,5.7184,0.2,17.5,12009,default,2.0,2.0,7.0,F,normal
25632,3571fe2a-35db-36c3-a483-71f738e9e145,8.551318181818182,0.5909090909090909,11.0,11288,default,3.0,2.0,13.0,F,normal
22040,ec85aecb-5f64-3c90-ab84-003bd134b492,38.08025,1.0,4.0,9140,default,1.0,1.0,4.0,F,outlier
24133,04079637-24bb-3c18-a1b2-e49af81a8738,23.73133333333333,0.3333333333333333,2.0,8544,default,3.0,3.0,2.0,F,normal
20497,2b9789c5-b8c5-34ae-802c-f748b20a8c5d,0.0064590163934426,0.081967213114754,4.066666666666666,24,default,15.0,15.0,5.0,F,normal
30591,61740f35-1040-30c7-9ef8-7afeb4cb82b2,33.56777777777778,0.3333333333333333,3.0,18127,default,3.0,3.0,3.0,F,normal
8969,0afc5b1c-1a81-385d-8c40-47773f2a655b,3.141953125,0.21875,64.0,12066,default,1.0,1.0,14.0,E,outlier
30807,a64ee7cc-4a34-332a-beed-7c65b86837d5,6.49502140077821,0.0700389105058365,128.5,100154,default,2.0,2.0,18.0,F,normal
30689,3def010a-5930-36f5-8ed6-3deb1aa6fb78,873.0787272727273,0.3636363636363636,11.0,576232,default,1.0,1.0,4.0,F,outlier
31942,135a2b7e-027f-3b04-a7d7-1210587a78cb,92.6840303030303,0.3636363636363636,33.0,183515,default,1.0,1.0,12.0,F,outlier
24928,769bce6a-57f8-39f6-b949-fe1c34fab96e,0.0091597222222222,0.0333333333333333,24.0,198,default,18.0,15.0,12.0,F,normal
30207,9e9b5dae-59e4-3676-a814-ba9fbbd6bf38,0.5789777777777778,0.2666666666666666,22.5,1564,default,3.0,2.0,12.0,F,normal
23890,013a238e-6efd-3443-86dd-0967e9291ebc,116.071875,0.375,8.0,55715,default,1.0,1.0,3.0,F,outlier
19013,f95bb6b7-22b4-3ed2-9d93-196d82ed73f5,0.5498378378378378,0.2432432432432432,18.5,1221,default,5.0,2.0,9.0,F,normal
32784,4467a453-0c95-3c6b-a2c7-f759e0a0cf65,6.64,0.4,2.5,1993,default,2.0,2.0,2.0,F,normal
30637,e83dc4ae-4a74-3d2a-bf22-442a3c98839d,0.1805378207264245,0.0183272242585804,81.10810810810811,32508,default,44.0,37.0,55.0,F,normal
23731,3b27bae6-e41c-3571-b37e-cfed1848e29a,0.3459583333333333,0.375,9.6,997,default,5.0,5.0,18.0,F,normal
20562,0bd838dc-0168-39e8-b341-a3f1e8e36d23,1.5581176470588234,0.2058823529411764,6.8,3179,default,7.0,5.0,7.0,F,normal
31484,6842adc6-eb35-3260-861a-dfa0a994fffb,0.7727571174377224,0.0124555160142348,562.0,104230,default,16.0,4.0,28.0,F,normal
32240,ba9ac0ea-1fe5-34c0-b57a-2e3d5efa15cd,123.5725625,0.25,4.0,59315,default,2.0,2.0,2.0,F,normal
22788,1532a19f-949e-3bf2-b37b-959c22ca5cc9,12.040214285714288,0.4285714285714285,7.0,10114,default,2.0,2.0,6.0,F,normal
3774,56f91f62-8ee3-3e3d-afca-2bd9e517e0f3,0.0236666666666666,1.0,3.0,5,default,1.0,1.0,3.0,E,outlier
28116,b0cdbe71-d247-394b-9cfa-adf49b612d4b,21.791529411764703,0.6470588235294118,8.5,22228,default,3.0,2.0,11.0,F,normal
19464,9c3851ae-efb1-310a-88c3-aba1a73890ff,0.394301724137931,0.2068965517241379,8.285714285714286,1373,default,12.0,7.0,12.0,F,normal
30025,773e890b-a1e5-3618-b01f-da65f9d6b569,10.100375,0.125,2.6666666666666665,4849,default,3.0,3.0,1.0,F,normal
25512,d58e2890-9b1e-31f7-897c-0acb77c88f30,2.1908846153846158,0.6153846153846154,13.0,1709,default,1.0,1.0,8.0,F,outlier
21442,8c2f33a7-23d6-318b-b3c8-33d49a45f97c,6.83325,0.25,2.6666666666666665,3280,default,3.0,3.0,2.0,F,normal
12491,26affb88-f6ce-3db3-a36e-19906c626d89,25.52766666666667,0.0476190476190476,42.0,64330,default,1.0,1.0,2.0,E,outlier
21300,e26939a2-7487-32b0-a27d-144ffbba8054,2.528572864321608,0.1708542713567839,49.75,30192,default,5.0,4.0,34.0,F,normal
22457,3fbd6755-fe45-3bbe-9fbf-9babe9e7200a,0.0138508771929824,0.2105263157894736,14.25,48,default,5.0,4.0,12.0,F,normal
28028,c8e453b5-98f9-3f45-a9c1-aa1a9eb4bb5e,0.0742222222222222,0.2222222222222222,6.0,81,default,4.0,3.0,4.0,F,normal
28431,8e880ee6-6248-3287-bff8-e85f7c518337,49.92277777777778,0.5555555555555556,9.0,26959,default,1.0,1.0,5.0,F,outlier
5857,6b007857-9639-334f-8bb5-514be4520487,4.594298342541437,0.1104972375690607,181.0,49895,private_ip,1.0,1.0,20.0,E,outlier
21497,315e4684-11da-36b3-b130-c97e1ae40599,0.4047624223602484,0.0714285714285714,161.0,7821,default,14.0,2.0,23.0,F,normal
926,b165aa3d-588d-38cc-8c47-3ab90ae82789,0.2426944444444444,0.3333333333333333,36.0,525,default,2.0,1.0,12.0,E,outlier
24769,ada54e0f-96b0-32ab-8b80-e28ce688f18f,0.3395,0.3636363636363636,11.0,449,default,3.0,2.0,8.0,F,normal
16444,71a76234-4841-3de8-8daf-f9f6d5850754,0.4893636363636364,0.0468603561387066,1067.0,31330,default,1.0,1.0,50.0,E,outlier
32091,ea43c50b-aaea-35fc-9dec-81ccb3999ef5,50.27413636363636,0.4545454545454545,5.5,33181,default,2.0,2.0,5.0,F,normal
24576,53459bb5-9ea6-30d0-9a2e-012fb68ce450,0.8817080291970802,0.1605839416058394,13.7,7248,default,12.0,10.0,22.0,F,normal
28502,815b17cb-0d98-394c-8161-271fc927360f,0.9485281690140844,0.352112676056338,11.833333333333334,4041,default,8.0,6.0,25.0,F,normal
32562,b95eb0f0-4eff-3ca7-801c-935fade63049,15.0764,1.0,5.0,4523,default,1.0,1.0,5.0,F,outlier
32631,794fb101-ecf1-3534-939d-21edab3e5335,0.007584083372809,0.0052108005684509,45.891304347826086,961,default,38.0,46.0,11.0,F,normal
30552,f09ed894-ba7d-3927-9d90-ca29110f671e,104.65893181818184,0.2272727272727272,11.0,138150,default,2.0,2.0,5.0,F,normal
33356,3ce18853-2a14-3437-b15d-441e82cc6afb,2.794058823529412,0.2941176470588235,12.75,8550,default,6.0,4.0,15.0,F,normal
2417,daf43aee-70fb-3845-abea-92af0d68b06b,4.796375,0.109375,128.0,36837,private_ip,1.0,1.0,14.0,E,outlier
19688,77ebd958-c807-3c86-b473-0a2d9b9872ad,68.49404166666667,0.0833333333333333,6.0,49316,default,2.0,2.0,1.0,F,normal
11653,00e11700-b17e-3e02-be10-89d5d4ccf111,0.1355,0.5,6.0,49,default,1.0,1.0,3.0,E,outlier
33468,aa6e082f-c3e5-3f64-af3c-7d7ecfffe2ed,1.477321428571429,0.7142857142857143,7.0,1241,default,4.0,2.0,10.0,F,normal
28387,efab75d3-b928-3ac3-8a05-b7d1d2e9b681,0.0003821138211382,0.024390243902439,2.0847457627118646,3,default,61.0,59.0,3.0,F,normal
28395,0d15a440-d12b-310d-a34e-a1f18c0e182d,0.5034737991266376,0.0960698689956331,12.052631578947368,6918,default,22.0,19.0,22.0,F,normal
16632,911d5500-8f75-34df-af2d-de831227e2ec,0.052,0.75,8.0,25,default,1.0,1.0,6.0,E,outlier
